,Open,High,Low,Close,Volume,Dividends,Stock Splits,AdjClose,word_count,type_of_material,_id,abstract,lead_paragraph,snippet,headline.main,text,relevance_rank,keyword_counts,polarity,subjectivity,finbert-sentiment-score,finbert-bin,market_or_media
2020-03-16 17:48:52+00:00,,,,,,,,,995.0,News,nyt://article/6686944b-4344-59b3-a646-a0889e1da50b,"The site from Google’s sister company, Verily, was rolled out to two Northern California counties in hopes of guiding people to local virus testing.",SAN FRANCISCO — A website intended to facilitate nationwide testing for coronavirus that was promoted by President Trump in a news conference on Friday quickly reached capacity when it went live in a small pilot project late on Sunday night.,"The site from Google’s sister company, Verily, was rolled out to two Northern California counties in hopes of guiding people to local virus testing.",Coronavirus Testing Website Goes Live and Quickly Hits Capacity,"The site from Google’s sister company, Verily, was rolled out to two Northern California counties in hopes of guiding people to local virus testing. SAN FRANCISCO — A website intended to facilitate nationwide testing for coronavirus that was promoted by President Trump in a news conference on Friday quickly reached capacity when it went live in a small pilot project late on Sunday night. The site from Google’s sister company, Verily, was rolled out to two Northern California counties in hopes of guiding people to local virus testing. Coronavirus Testing Website Goes Live and Quickly Hits Capacity ",4.0,2.0,0.0486742424242424,0.375,0.0,0.0,media
2020-03-17 04:00:00+00:00,54.53200149536133,56.29999923706055,52.45500183105469,55.90299987792969,83194000.0,0.0,0.0,55.90299987792969,,,,,,,,,,,,,,,market
2020-03-18 04:00:00+00:00,52.99700164794922,55.2495002746582,51.84999847412109,54.55950164794922,93044000.0,0.0,0.0,54.55950164794922,,,,,,,,,,,,,,,market
2020-03-19 04:00:00+00:00,54.4109992980957,57.63050079345703,52.77750015258789,55.58349990844727,74064000.0,0.0,0.0,55.58349990844727,,,,,,,,,,,,,,,market
2020-03-20 01:25:02+00:00,,,,,,,,,402.0,News,nyt://article/4b405189-3352-545a-950a-20f5b7dff406,"Anthony Levandowski was charged with stealing driverless-car plans when he left Google to form a company, which Uber then acquired.","SAN FRANCISCO — Anthony Levandowski, a star engineer who helped build Google’s autonomous vehicle unit, pleaded guilty on Thursday to stealing trade secrets from the internet giant.","Anthony Levandowski was charged with stealing driverless-car plans when he left Google to form a company, which Uber then acquired.",Former Uber Executive Pleads Guilty to Trade Theft,"Anthony Levandowski was charged with stealing driverless-car plans when he left Google to form a company, which Uber then acquired. SAN FRANCISCO — Anthony Levandowski, a star engineer who helped build Google’s autonomous vehicle unit, pleaded guilty on Thursday to stealing trade secrets from the internet giant. Anthony Levandowski was charged with stealing driverless-car plans when he left Google to form a company, which Uber then acquired. Former Uber Executive Pleads Guilty to Trade Theft ",3.0,3.0,-0.0857142857142857,0.5285714285714286,-0.6527649760246277,-1.0,media
2020-03-20 04:00:00+00:00,56.54499816894531,56.92399978637695,53.10499954223633,53.41049957275391,82878000.0,0.0,0.0,53.41049957275391,,,,,,,,,,,,,,,market
2020-03-23 04:00:00+00:00,52.81850051879883,53.34550094604492,50.44350051879883,52.70650100708008,83672000.0,0.0,0.0,52.70650100708008,,,,,,,,,,,,,,,market
2020-03-23 09:00:30+00:00,,,,,,,,,1833.0,News,nyt://article/c95046e1-2b7b-5a62-9991-dbfa4f622e0b,"As chief executives hunker down during the pandemic, home offices have become corporate headquarters.","On Thursday morning, Chuck Robbins, the chief executive of Cisco, signed on to an companywide video conference from his home office in Silicon Valley. The connection was stable, but the quality was not great.","As chief executives hunker down during the pandemic, home offices have become corporate headquarters.","Logged On From the Laundry Room: How the C.E.O.s of Google, Pfizer and Slack Work From Home","As chief executives hunker down during the pandemic, home offices have become corporate headquarters. On Thursday morning, Chuck Robbins, the chief executive of Cisco, signed on to an companywide video conference from his home office in Silicon Valley. The connection was stable, but the quality was not great. As chief executives hunker down during the pandemic, home offices have become corporate headquarters. Logged On From the Laundry Room: How the C.E.O.s of Google, Pfizer and Slack Work From Home ",5.0,1.0,-0.1422222222222222,0.2655555555555556,0.0,0.0,media
2020-03-24 04:00:00+00:00,55.19900131225586,56.666500091552734,54.32149887084961,56.5004997253418,72468000.0,0.0,0.0,56.5004997253418,,,,,,,,,,,,,,,market
2020-03-25 04:00:00+00:00,56.229000091552734,57.30849838256836,54.1505012512207,55.08100128173828,90324000.0,0.0,0.0,55.08100128173828,,,,,,,,,,,,,,,market
2020-03-26 04:00:00+00:00,55.73600006103516,58.57400131225586,54.60150146484375,58.14599990844727,76562000.0,0.0,0.0,58.14599990844727,,,,,,,,,,,,,,,market
2020-03-27 04:00:00+00:00,56.37350082397461,57.5525016784668,55.20000076293945,55.51300048828125,62794000.0,0.0,0.0,55.51300048828125,,,,,,,,,,,,,,,market
2020-03-30 04:00:00+00:00,56.63199996948242,57.54999923706055,54.92449951171875,57.31549835205078,58736000.0,0.0,0.0,57.31549835205078,,,,,,,,,,,,,,,market
2020-03-31 04:00:00+00:00,57.436500549316406,58.66999816894531,56.83599853515625,58.09749984741211,65228000.0,0.0,0.0,58.09749984741211,,,,,,,,,,,,,,,market
2020-04-01 04:00:00+00:00,56.20000076293945,56.47100067138672,54.67449951171875,55.10499954223633,51970000.0,0.0,0.0,55.10499954223633,,,,,,,,,,,,,,,market
2020-04-02 04:00:00+00:00,55.0,56.13850021362305,54.65650177001953,55.85150146484375,56410000.0,0.0,0.0,55.85150146484375,,,,,,,,,,,,,,,market
2020-04-03 04:00:00+00:00,55.73550033569336,55.93949890136719,53.75400161743164,54.6349983215332,51374000.0,0.0,0.0,54.6349983215332,,,,,,,,,,,,,,,market
2020-04-06 04:00:00+00:00,56.650001525878906,59.53749847412109,56.25,59.15950012207031,63320000.0,0.0,0.0,59.15950012207031,,,,,,,,,,,,,,,market
2020-04-07 04:00:00+00:00,60.85049819946289,61.03900146484375,58.86249923706055,59.12799835205078,61620000.0,0.0,0.0,59.12799835205078,,,,,,,,,,,,,,,market
2020-04-08 04:00:00+00:00,60.15499877929688,60.744998931884766,59.1974983215332,60.34999847412109,40334000.0,0.0,0.0,60.34999847412109,,,,,,,,,,,,,,,market
2020-04-08 16:00:10+00:00,,,,,,,,,423.0,News,nyt://article/68055668-adad-5f5e-9e06-5347e2b1e74e,"The $130 entry fee is being waived indefinitely, as interest in playing video games surges during the coronavirus pandemic.","Google is removing the $130 entry fee for its Stadia cloud gaming service indefinitely, the company said on Wednesday, making free high-end video games available to just about anyone with a computer during the coronavirus pandemic.","The $130 entry fee is being waived indefinitely, as interest in playing video games surges during the coronavirus pandemic.",Google Makes Stadia Gaming Service Free,"The $130 entry fee is being waived indefinitely, as interest in playing video games surges during the coronavirus pandemic. Google is removing the $130 entry fee for its Stadia cloud gaming service indefinitely, the company said on Wednesday, making free high-end video games available to just about anyone with a computer during the coronavirus pandemic. The $130 entry fee is being waived indefinitely, as interest in playing video games surges during the coronavirus pandemic. Google Makes Stadia Gaming Service Free ",4.0,2.0,0.4000000000000001,0.6666666666666666,-0.8280476331710815,-1.0,media
2020-04-09 04:00:00+00:00,60.90900039672852,61.0994987487793,59.62099838256836,60.32849884033203,54028000.0,0.0,0.0,60.32849884033203,,,,,,,,,,,,,,,market
2020-04-10 17:01:26+00:00,,,,,,,,,1184.0,News,nyt://article/abb4fc61-2784-5aab-b10f-e2bcbf9832ce,The technology giants said they would embed a feature in iPhones and Android devices to enable users to track infected people they’d come close to.,"OAKLAND, Calif. — In one of the most far-ranging attempts to halt the spread of the coronavirus, Apple and Google said they were building software into smartphones that would tell people if they were recently in contact with someone who was infected with it.",The technology giants said they would embed a feature in iPhones and Android devices to enable users to track infected people they’d come close to.,Apple and Google Team Up to ‘Contact Trace’ the Coronavirus,"The technology giants said they would embed a feature in iPhones and Android devices to enable users to track infected people they’d come close to. OAKLAND, Calif. — In one of the most far-ranging attempts to halt the spread of the coronavirus, Apple and Google said they were building software into smartphones that would tell people if they were recently in contact with someone who was infected with it. The technology giants said they would embed a feature in iPhones and Android devices to enable users to track infected people they’d come close to. Apple and Google Team Up to ‘Contact Trace’ the Coronavirus ",1.0,2.0,0.25,0.375,0.0,0.0,media
2020-04-13 04:00:00+00:00,60.07500076293945,60.72600173950195,59.11650085449219,60.52050018310547,38702000.0,0.0,0.0,60.52050018310547,,,,,,,,,,,,,,,market
2020-04-13 16:53:03+00:00,,,,,,,,,1147.0,News,nyt://article/5c46d565-562f-5136-9b11-eed886f22b39,How we shop during the pandemic could have big consequences.,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,How we shop during the pandemic could have big consequences.,We’re Shopping a Ton Online. Let’s Be Conscientious About It,How we shop during the pandemic could have big consequences. This article is part of the On Tech newsletter. You can sign up here to receive it weekdays. How we shop during the pandemic could have big consequences. We’re Shopping a Ton Online. Let’s Be Conscientious About It ,2.0,0.0,0.0,0.1,0.0,0.0,media
2020-04-14 04:00:00+00:00,61.99850082397461,63.78749847412109,61.42699813842773,63.26150131225586,63358000.0,0.0,0.0,63.26150131225586,,,,,,,,,,,,,,,market
2020-04-14 17:02:53+00:00,,,,,,,,,1157.0,News,nyt://article/bda00697-bc3d-5e59-9632-7a770a6947ff,"Though ad sales at the two companies are expected to be down, they are likely to fare better than smaller peers and publishers.","OAKLAND, Calif. — Google’s and Facebook’s advertising businesses, which have roughly tripled in combined size over the last five years, may be headed for a rare stumble as the coronavirus pushes the global economy into a tailspin.","Though ad sales at the two companies are expected to be down, they are likely to fare better than smaller peers and publishers.",Even Google and Facebook May Face an Ad Slump,"Though ad sales at the two companies are expected to be down, they are likely to fare better than smaller peers and publishers. OAKLAND, Calif. — Google’s and Facebook’s advertising businesses, which have roughly tripled in combined size over the last five years, may be headed for a rare stumble as the coronavirus pushes the global economy into a tailspin. Though ad sales at the two companies are expected to be down, they are likely to fare better than smaller peers and publishers. Even Google and Facebook May Face an Ad Slump ",5.0,2.0,0.0425925925925925,0.4562962962962963,-0.97007018327713,-2.0,media
2020-04-15 04:00:00+00:00,62.32550048828125,63.75550079345703,61.70000076293945,62.8650016784668,42236000.0,0.0,0.0,62.8650016784668,,,,,,,,,,,,,,,market
2020-04-16 04:00:00+00:00,63.35699844360352,63.667999267578125,61.90999984741211,62.87149810791016,57896000.0,0.0,0.0,62.87149810791016,,,,,,,,,,,,,,,market
2020-04-17 04:00:00+00:00,64.08499908447266,64.5,63.29999923706055,63.95000076293945,51050000.0,0.0,0.0,63.95000076293945,,,,,,,,,,,,,,,market
2020-04-19 19:00:05+00:00,,,,,,,,,708.0,Op-Ed,nyt://article/ba319f5b-877c-52e8-9329-444b9b816a22,The U.S. should emulate the French government’s resolve to fight for the news media industry.,"Much of the news business is being hammered by the decline in advertising because of Covid-19, just when the public most needs reliable information. While digital audiences are way up, the rapid contraction in revenue has so far caused 33,000 news media employees to be furloughed, to be laid off or to suffer reduced pay.",The U.S. should emulate the French government’s resolve to fight for the news media industry.,Google and Facebook Must Pay for Local Journalism,"The U.S. should emulate the French government’s resolve to fight for the news media industry. Much of the news business is being hammered by the decline in advertising because of Covid-19, just when the public most needs reliable information. While digital audiences are way up, the rapid contraction in revenue has so far caused 33,000 news media employees to be furloughed, to be laid off or to suffer reduced pay. The U.S. should emulate the French government’s resolve to fight for the news media industry. Google and Facebook Must Pay for Local Journalism ",1.0,1.0,0.0999999999999999,0.2208333333333333,-0.959961712360382,-2.0,media
